Dates,Asia_50_Volume,Core_MSCI_World_ex_Australia_ESG_Leaders_AUD_Hedged_fund_Volume,Core_MSCI_World_ex_Australia_ESG_Leaders_Volume,Core_SPASX_200_Volume,Edge_MSCI_Australia_Minimum_Volatility_Volume,Edge_MSCI_Australia_Multifactor_Volume,Edge_MSCI_World_Multifactor_Volume,Global_100_AUD_Hedged_Volume,Global_100_Volume,Global_Consumer_Staples_Volume,Global_Healthcare_Volume,JP_Morgan_USD_Emerging_Markets_Bond_AUD_Hedged_E_Volume,MSCI_Emerging_Markets_Volume,SP_500_Volume,SP_Mid_Cap_Volume,SPASX_20_Volume,SPASX_Dividend_Opportunities_Volume,Total_Volume
14-Dec-18,"5,523,777.00","1,680,792.00","1,602,364.00","42,074,852.00","120,446.00","483,915.00","5,804,074.00","349,859.00","23,095,052.00","1,510,277.00","6,229,018.00","130,309.00","10,581,198.00","7,323,923.00","540,101.00","12,347,941.00","17,121,087.00",
13-Dec-18,"5,523,777.00","1,680,792.00","1,602,364.00","42,074,852.00","120,446.00","483,915.00","5,804,074.00","349,859.00","23,095,052.00","1,510,277.00","6,229,018.00","130,309.00","10,555,998.00","7,323,923.00","555,301.00","12,347,941.00","17,121,087.00",
12-Dec-18,"5,523,777.00","1,680,792.00","1,602,364.00","42,074,852.00","120,446.00","483,915.00","5,724,074.00","349,859.00","23,111,052.00","1,516,277.00","6,229,018.00","130,309.00","10,530,798.00","7,323,923.00","562,901.00","12,347,941.00","17,121,087.00",
11-Dec-18,"5,523,777.00","1,680,792.00","1,562,364.00","41,324,852.00","120,446.00","483,915.00","5,724,074.00","349,859.00","23,095,052.00","1,516,277.00","6,240,718.00","130,309.00","10,530,798.00","7,330,423.00","562,901.00","12,347,941.00","17,121,087.00",
10-Dec-18,"5,523,777.00","1,680,792.00","1,562,364.00","40,949,852.00","120,446.00","483,915.00","5,724,074.00","349,859.00","23,095,052.00","1,516,277.00","6,240,718.00","130,309.00","10,530,798.00","7,330,423.00","562,901.00","12,347,941.00","17,121,087.00",
7-Dec-18,"5,523,777.00","1,680,792.00","1,562,364.00","40,949,852.00","120,446.00","443,915.00","5,724,074.00","349,859.00","23,095,052.00","1,516,277.00","6,240,718.00","130,309.00","10,530,798.00","7,330,423.00","562,901.00","12,347,941.00","17,121,087.00",
6-Dec-18,"5,541,177.00","1,680,792.00","1,562,364.00","40,949,852.00","120,446.00","443,915.00","5,564,074.00","349,859.00","23,087,052.00","1,516,277.00","6,240,718.00","130,309.00","10,530,798.00","7,321,323.00","562,901.00","12,347,941.00","17,121,087.00",
5-Dec-18,"5,541,177.00","1,680,792.00","1,562,364.00","40,949,852.00","120,446.00","443,915.00","5,564,074.00","349,859.00","23,087,052.00","1,516,277.00","6,240,718.00","130,309.00","10,530,798.00","7,321,323.00","562,901.00","12,347,941.00","17,121,087.00",
4-Dec-18,"5,541,177.00","1,680,792.00","1,562,364.00","40,949,852.00","120,446.00","443,915.00","5,564,074.00","349,859.00","23,087,052.00","1,516,277.00","6,235,518.00","130,309.00","10,530,798.00","7,321,323.00","562,901.00","12,347,941.00","17,121,087.00",
3-Dec-18,"5,541,177.00","1,680,792.00","1,562,364.00","40,949,852.00","120,446.00","443,915.00","5,484,074.00","349,859.00","23,087,052.00","1,516,277.00","6,232,918.00","130,309.00","10,522,398.00","7,321,323.00","562,901.00","12,347,941.00","17,121,087.00",
30-Nov-18,"5,541,177.00","1,680,792.00","1,562,364.00","40,949,852.00","120,446.00","443,915.00","5,404,074.00","349,859.00","23,087,052.00","1,516,277.00","6,232,918.00","130,309.00","10,497,198.00","7,317,423.00","562,901.00","12,347,941.00","17,121,087.00",
29-Nov-18,"5,541,177.00","1,680,792.00","1,562,364.00","40,949,852.00","120,446.00","443,915.00","5,404,074.00","349,859.00","23,087,052.00","1,516,277.00","6,232,918.00","130,309.00","10,497,198.00","7,317,423.00","562,901.00","12,347,941.00","17,121,087.00",
28-Nov-18,"5,541,177.00","1,680,792.00","1,562,364.00","40,949,852.00","120,446.00","443,915.00","5,404,074.00","349,859.00","23,087,052.00","1,516,277.00","6,232,918.00","130,309.00","10,497,198.00","7,317,423.00","564,801.00","12,347,941.00","17,121,087.00",
27-Nov-18,"5,552,777.00","1,680,792.00","1,562,364.00","40,199,852.00","120,446.00","443,915.00","5,324,074.00","349,859.00","23,087,052.00","1,516,277.00","6,239,418.00","130,309.00","10,513,998.00","7,317,423.00","564,801.00","12,347,941.00","17,121,087.00",
26-Nov-18,"5,552,777.00","1,680,792.00","1,562,364.00","40,199,852.00","120,446.00","443,915.00","5,324,074.00","349,859.00","23,087,052.00","1,516,277.00","6,239,418.00","130,309.00","10,513,998.00","7,317,423.00","570,501.00","12,347,941.00","17,121,087.00",
23-Nov-18,"5,552,777.00","1,680,792.00","1,562,364.00","40,199,852.00","120,446.00","443,915.00","5,324,074.00","349,859.00","23,111,052.00","1,516,277.00","6,245,918.00","130,309.00","10,513,998.00","7,322,623.00","568,601.00","12,347,941.00","17,121,087.00",
22-Nov-18,"5,552,777.00","1,680,792.00","1,522,364.00","40,199,852.00","120,446.00","443,915.00","5,324,074.00","349,859.00","23,111,052.00","1,516,277.00","6,245,918.00","130,309.00","10,513,998.00","7,322,623.00","568,601.00","12,347,941.00","17,221,087.00",
21-Nov-18,"5,552,777.00","1,680,792.00","1,522,364.00","40,199,852.00","120,446.00","443,915.00","5,324,074.00","349,859.00","23,111,052.00","1,516,277.00","6,245,918.00","130,309.00","10,530,798.00","7,333,023.00","566,701.00","12,347,941.00","17,221,087.00",
20-Nov-18,"5,552,777.00","1,680,792.00","1,522,364.00","40,199,852.00","120,446.00","443,915.00","5,324,074.00","349,859.00","23,111,052.00","1,522,277.00","6,238,118.00","130,309.00","10,522,398.00","7,333,023.00","566,701.00","12,347,941.00","17,221,087.00",
19-Nov-18,"5,552,777.00","1,680,792.00","1,522,364.00","40,199,852.00","120,446.00","443,915.00","5,324,074.00","349,859.00","23,111,052.00","1,522,277.00","6,238,118.00","130,309.00","10,522,398.00","7,333,023.00","566,701.00","12,347,941.00","17,221,087.00",
16-Nov-18,"5,552,777.00","1,680,792.00","1,522,364.00","40,199,852.00","120,446.00","443,915.00","5,324,074.00","349,859.00","23,095,052.00","1,522,277.00","6,238,118.00","130,309.00","10,539,198.00","7,321,323.00","566,701.00","12,347,941.00","17,221,087.00",
15-Nov-18,"5,552,777.00","1,680,792.00","1,482,364.00","39,524,852.00","120,446.00","443,915.00","5,324,074.00","349,859.00","23,095,052.00","1,522,277.00","6,238,118.00","130,309.00","10,539,198.00","7,316,123.00","574,301.00","12,347,941.00","17,221,087.00",
14-Nov-18,"5,552,777.00","1,680,792.00","1,482,364.00","39,524,852.00","120,446.00","443,915.00","5,324,074.00","349,859.00","23,047,052.00","1,522,277.00","6,231,618.00","130,309.00","10,555,998.00","7,316,123.00","574,301.00","12,347,941.00","17,321,087.00",
13-Nov-18,"5,552,777.00","1,680,792.00","1,482,364.00","39,524,852.00","120,446.00","443,915.00","5,244,074.00","349,859.00","22,935,052.00","1,522,277.00","6,231,618.00","130,309.00","10,555,998.00","7,316,123.00","574,301.00","12,347,941.00","17,321,087.00",
12-Nov-18,"5,552,777.00","1,680,792.00","1,482,364.00","39,524,852.00","120,446.00","443,915.00","5,244,074.00","349,859.00","22,935,052.00","1,522,277.00","6,231,618.00","130,309.00","10,555,998.00","7,309,623.00","568,601.00","12,347,941.00","17,321,087.00",
9-Nov-18,"5,552,777.00","1,680,792.00","1,482,364.00","39,524,852.00","120,446.00","443,915.00","5,244,074.00","349,859.00","22,871,052.00","1,522,277.00","6,226,418.00","130,309.00","10,530,798.00","7,309,623.00","551,501.00","12,347,941.00","17,321,087.00",
8-Nov-18,"5,564,377.00","1,680,792.00","1,482,364.00","39,524,852.00","120,446.00","443,915.00","5,164,074.00","349,859.00","22,831,052.00","1,522,277.00","6,226,418.00","130,309.00","10,530,798.00","7,309,623.00","551,501.00","12,347,941.00","17,321,087.00",
7-Nov-18,"5,564,377.00","1,680,792.00","1,482,364.00","39,524,852.00","120,446.00","443,915.00","5,164,074.00","349,859.00","22,815,052.00","1,522,277.00","6,226,418.00","130,309.00","10,530,798.00","7,309,623.00","551,501.00","12,347,941.00","17,321,087.00",
6-Nov-18,"5,564,377.00","1,680,792.00","1,482,364.00","39,524,852.00","120,446.00","443,915.00","5,164,074.00","349,859.00","22,815,052.00","1,522,277.00","6,226,418.00","130,309.00","10,421,598.00","7,309,623.00","551,501.00","12,347,941.00","17,321,087.00",
5-Nov-18,"5,564,377.00","1,680,792.00","1,482,364.00","39,524,852.00","120,446.00","443,915.00","5,164,074.00","349,859.00","22,815,052.00","1,522,277.00","6,226,418.00","130,309.00","10,404,798.00","7,309,623.00","551,501.00","12,347,941.00","17,321,087.00",
2-Nov-18,"5,564,377.00","1,680,792.00","1,442,364.00","38,849,852.00","120,446.00","443,915.00","5,164,074.00","349,859.00","22,839,052.00","1,520,777.00","6,226,418.00","130,309.00","10,404,798.00","7,305,723.00","551,501.00","12,347,941.00","17,321,087.00",
1-Nov-18,"5,570,177.00","1,680,792.00","1,442,364.00","47,924,852.00","120,446.00","443,915.00","5,084,074.00","349,859.00","22,839,052.00","1,520,777.00","6,226,418.00","130,309.00","10,404,798.00","7,305,723.00","551,501.00","12,347,941.00","17,321,087.00",
31-Oct-18,"5,570,177.00","1,680,792.00","1,442,364.00","47,924,852.00","120,446.00","443,915.00","5,084,074.00","349,859.00","22,831,052.00","1,520,777.00","6,231,618.00","130,309.00","10,421,598.00","7,305,723.00","555,301.00","12,347,941.00","17,321,087.00",
30-Oct-18,"5,587,577.00","1,680,792.00","1,442,364.00","47,924,852.00","120,446.00","443,915.00","5,084,074.00","349,859.00","22,831,052.00","1,520,777.00","6,231,618.00","130,309.00","10,421,598.00","7,301,823.00","555,301.00","12,347,941.00","17,321,087.00",
29-Oct-18,"5,587,577.00","1,680,792.00","1,442,364.00","47,924,852.00","120,446.00","443,915.00","5,084,074.00","326,859.00","22,847,052.00","1,520,777.00","6,231,618.00","130,309.00","10,413,198.00","7,307,023.00","555,301.00","12,347,941.00","17,321,087.00",
26-Oct-18,"5,575,977.00","1,680,792.00","1,442,364.00","47,924,852.00","120,446.00","443,915.00","5,084,074.00","326,859.00","22,847,052.00","1,520,777.00","6,231,618.00","130,309.00","10,413,198.00","7,320,023.00","551,501.00","12,347,941.00","17,321,087.00",
25-Oct-18,"5,575,977.00","1,680,792.00","1,442,364.00","47,924,852.00","120,446.00","443,915.00","5,084,074.00","326,859.00","22,839,052.00","1,520,777.00","6,256,318.00","130,309.00","10,413,198.00","7,320,023.00","551,501.00","12,347,941.00","17,321,087.00",
24-Oct-18,"5,575,977.00","1,680,792.00","1,442,364.00","47,924,852.00","120,446.00","443,915.00","5,084,074.00","326,859.00","22,839,052.00","1,520,777.00","6,256,318.00","130,309.00","10,413,198.00","7,335,623.00","551,501.00","12,347,941.00","17,321,087.00",
23-Oct-18,"5,575,977.00","1,680,792.00","1,442,364.00","47,924,852.00","120,446.00","443,915.00","5,084,074.00","326,859.00","22,839,052.00","1,526,777.00","6,256,318.00","130,309.00","10,404,798.00","7,343,423.00","551,501.00","12,347,941.00","17,321,087.00",
22-Oct-18,"5,575,977.00","1,680,792.00","1,442,364.00","47,924,852.00","120,446.00","443,915.00","5,084,074.00","326,859.00","22,839,052.00","1,526,777.00","6,256,318.00","130,309.00","10,404,798.00","7,343,423.00","551,501.00","12,347,941.00","17,421,087.00",
19-Oct-18,"5,564,377.00","1,680,792.00","1,402,364.00","47,924,852.00","120,446.00","443,915.00","5,004,074.00","326,859.00","22,855,052.00","1,526,777.00","6,256,318.00","130,309.00","10,404,798.00","7,343,423.00","547,701.00","12,347,941.00","17,421,087.00",
18-Oct-18,"5,564,377.00","1,680,792.00","1,402,364.00","47,924,852.00","120,446.00","443,915.00","5,004,074.00","326,859.00","22,855,052.00","1,526,777.00","6,256,318.00","130,309.00","16,800.00","7,348,623.00","547,701.00","12,347,941.00","17,421,087.00",
17-Oct-18,"5,564,377.00","1,680,792.00","1,402,364.00","47,924,852.00","120,446.00","443,915.00","5,004,074.00","326,859.00","22,871,052.00","1,526,777.00","6,256,318.00","130,309.00","16,800.00","7,348,623.00","551,501.00","12,347,941.00","17,421,087.00",
16-Oct-18,"5,558,577.00","1,680,792.00","1,402,364.00","47,924,852.00","120,446.00","443,915.00","4,924,074.00","326,859.00","22,871,052.00","1,526,777.00","6,264,118.00","130,309.00","16,800.00","7,353,823.00","551,501.00","12,347,941.00","17,421,087.00",
15-Oct-18,"5,558,577.00","1,680,792.00","1,402,364.00","47,399,852.00","120,446.00","443,915.00","4,924,074.00","326,859.00","22,887,052.00","1,526,777.00","6,264,118.00","130,309.00","719,550,000.00","7,353,823.00","551,501.00","12,347,941.00","17,421,087.00",
12-Oct-18,"5,558,577.00","1,680,792.00","1,402,364.00","47,399,852.00","120,446.00","443,915.00","4,924,074.00","326,859.00","22,887,052.00","1,526,777.00","6,258,918.00","130,309.00","719,550,000.00","7,352,523.00","551,501.00","12,347,941.00","17,421,087.00",
11-Oct-18,"5,599,177.00","1,680,792.00","1,402,364.00","47,399,852.00","120,446.00","443,915.00","4,924,074.00","326,859.00","22,911,052.00","1,526,777.00","6,255,018.00","130,309.00","719,550,000.00","7,372,023.00","561,001.00","12,347,941.00","17,421,087.00",
10-Oct-18,"5,604,977.00","1,680,792.00","1,402,364.00","47,399,852.00","120,446.00","443,915.00","4,844,074.00","326,859.00","22,911,052.00","1,526,777.00","6,255,018.00","130,309.00","722,250,000.00","7,372,891.00","561,028.00","12,347,941.00","17,421,087.00",
9-Oct-18,"5,604,977.00","1,680,792.00","1,402,364.00","47,399,852.00","120,446.00","443,915.00","4,844,074.00","326,859.00","22,895,052.00","1,526,777.00","6,255,018.00","130,309.00","722,250,000.00","7,372,891.00","561,028.00","12,347,941.00","17,421,087.00",
8-Oct-18,"5,604,977.00","1,680,792.00","1,402,364.00","47,254,083.00","120,446.00","443,915.00","4,844,074.00","326,859.00","22,895,052.00","1,526,777.00","6,255,018.00","130,330.00","722,250,000.00","7,372,891.00","561,028.00","12,353,811.00","17,420,692.00",
5-Oct-18,"5,593,377.00","1,680,792.00","1,402,364.00","46,804,083.00","80,446.00","443,915.00","4,844,074.00","326,859.00","22,895,052.00","1,526,777.00","6,255,018.00","130,330.00","722,250,000.00","7,372,891.00","561,028.00","12,353,811.00","17,420,692.00",
4-Oct-18,"5,593,377.00","1,680,792.00","1,402,364.00","46,749,671.00","80,446.00","443,915.00","4,764,074.00","326,859.00","22,895,052.00","1,534,277.00","6,255,018.00","130,274.00","722,250,000.00","7,379,513.00","560,984.00","12,321,832.00","17,396,963.00",
3-Oct-18,"5,581,777.00","1,680,792.00","1,402,364.00","46,749,671.00","80,446.00","443,915.00","4,684,074.00","326,859.00","22,911,052.00","1,534,277.00","6,255,018.00","130,274.00","722,250,000.00","7,389,913.00","562,884.00","12,321,832.00","17,396,963.00",
2-Oct-18,"5,581,777.00","1,680,792.00","1,402,364.00","46,749,671.00","80,446.00","443,915.00","4,684,074.00","326,859.00","22,911,052.00","1,534,277.00","6,255,018.00","130,274.00","722,250,000.00","7,389,913.00","562,884.00","12,321,832.00","17,396,963.00",
1-Oct-18,"5,581,777.00","1,680,792.00","1,402,364.00","46,749,671.00","80,446.00","443,915.00","4,684,074.00","326,859.00","22,911,052.00","1,534,277.00","6,255,018.00","130,274.00","722,250,000.00","7,389,913.00","562,884.00","12,321,832.00","17,396,963.00",
28-Sep-18,"5,581,777.00","1,680,792.00","1,402,364.00","46,749,671.00","80,446.00","443,915.00","4,684,074.00","326,859.00","22,911,052.00","1,531,277.00","6,268,018.00","130,274.00","722,250,000.00","7,389,913.00","562,884.00","12,471,832.00","17,396,963.00",
27-Sep-18,"5,581,777.00","1,680,792.00","1,402,364.00","46,749,671.00","80,446.00","443,915.00","4,684,074.00","326,859.00","22,935,052.00","1,540,277.00","6,268,018.00","130,274.00","722,250,000.00","7,389,913.00","562,884.00","12,471,832.00","17,396,963.00",
26-Sep-18,"5,581,777.00","1,680,792.00","1,402,364.00","46,224,671.00","80,446.00","443,915.00","4,684,074.00","326,859.00","22,935,052.00","1,540,277.00","6,372,018.00","130,274.00","720,450,000.00","7,389,913.00","562,884.00","12,471,832.00","17,596,963.00",
25-Sep-18,"5,581,777.00","400,792.00","1,002,364.00","46,224,671.00","80,446.00","443,915.00","4,524,074.00","326,859.00","22,935,052.00","1,540,277.00","6,372,018.00","130,274.00","720,450,000.00","7,389,913.00","562,884.00","12,471,832.00","17,596,963.00",
24-Sep-18,"5,581,777.00","400,792.00","1,002,364.00","46,224,671.00","80,446.00","443,915.00","4,524,074.00","326,859.00","22,935,052.00","1,540,277.00","6,356,418.00","130,274.00","720,450,000.00","7,408,113.00","562,884.00","12,471,832.00","17,596,963.00",
21-Sep-18,"5,581,777.00","400,792.00","1,002,364.00","46,224,671.00","80,446.00","443,915.00","4,524,074.00","326,859.00","22,935,052.00","1,540,277.00","6,356,418.00","130,274.00","720,450,000.00","7,408,113.00","562,884.00","12,471,832.00","17,596,963.00",
20-Sep-18,"5,564,377.00","400,792.00","962,364.00","46,224,671.00","80,446.00","443,915.00","4,524,074.00","326,859.00","16,000.00","3,000.00","2,600.00","130,274.00","720,450,000.00","7,408,113.00","562,884.00","12,471,832.00","17,596,963.00",
19-Sep-18,"5,552,777.00","400,792.00","962,364.00","46,224,671.00","80,446.00","443,915.00","4,524,074.00","326,859.00","16,000.00","3,000.00","2,600.00","130,274.00","720,450,000.00","7,408,113.00","562,884.00","12,471,832.00","17,596,963.00",
18-Sep-18,"5,552,777.00","400,792.00","962,364.00","46,224,671.00","80,446.00","443,915.00","4,444,074.00","326,859.00","16,000.00","3,000.00","2,600.00","130,274.00","720,450,000.00","7,422,413.00","568,584.00","12,471,832.00","17,596,963.00",
17-Sep-18,"5,552,777.00","400,792.00","962,364.00","46,224,671.00","80,446.00","403,915.00","4,444,074.00","326,859.00","40,100,000.00","12,050,000.00","28,200,000.00","130,274.00","720,450,000.00","7,422,413.00","568,584.00","12,471,832.00","17,596,963.00",
14-Sep-18,"5,552,777.00","400,792.00","962,364.00","46,224,671.00","80,446.00","403,915.00","4,444,074.00","326,859.00","40,100,000.00","12,050,000.00","28,200,000.00","130,274.00","720,450,000.00","7,422,413.00","568,584.00","12,471,832.00","17,596,963.00",
13-Sep-18,"5,552,777.00","400,792.00","962,364.00","46,224,671.00","80,446.00","403,915.00","4,364,074.00","326,859.00","40,100,000.00","12,050,000.00","28,300,000.00","130,274.00","720,450,000.00","7,422,413.00","568,584.00","12,471,832.00","17,596,963.00",
12-Sep-18,"5,552,777.00","400,792.00","962,364.00","46,224,671.00","80,446.00","403,915.00","4,364,074.00","326,859.00","40,100,000.00","12,050,000.00","28,300,000.00","130,274.00","720,450,000.00","7,422,413.00","576,184.00","12,471,832.00","17,596,963.00",
11-Sep-18,"5,552,777.00","400,792.00","962,364.00","46,224,671.00","80,446.00","403,915.00","4,364,074.00","326,859.00","40,100,000.00","12,050,000.00","28,300,000.00","130,274.00","720,450,000.00","7,422,413.00","576,184.00","12,471,832.00","17,596,963.00",
10-Sep-18,"5,552,777.00","360,792.00","962,364.00","45,924,671.00","80,446.00","403,915.00","4,284,074.00","326,859.00","40,100,000.00","12,050,000.00","28,200,000.00","130,274.00","720,450,000.00","7,422,413.00","576,184.00","12,546,832.00","17,596,963.00",
7-Sep-18,"5,546,977.00","360,792.00","962,364.00","45,924,671.00","80,446.00","403,915.00","4,284,074.00","326,859.00","40,100,000.00","12,050,000.00","28,200,000.00","130,274.00","720,450,000.00","7,422,413.00","576,184.00","12,546,832.00","17,596,963.00",
6-Sep-18,"5,546,977.00","360,792.00","962,364.00","45,924,671.00","80,446.00","403,915.00","4,284,074.00","326,859.00","40,000,000.00","11,950,000.00","28,200,000.00","130,274.00","720,450,000.00","2,600.00","3,800.00","12,546,832.00","17,596,963.00",
5-Sep-18,"5,546,977.00","360,792.00","962,364.00","45,924,671.00","80,446.00","403,915.00","4,204,074.00","326,859.00","39,900,000.00","11,950,000.00","28,200,000.00","130,274.00","720,450,000.00","2,600.00","3,800.00","12,546,832.00","17,796,963.00",
